state,date,division,index
Melaka,2022/10/1,overall,125.5
Melaka,2022/11/1,overall,125.8
Melaka,2022/12/1,overall,126.2
Melaka,2023/1/1,overall,126.5
Melaka,2023/2/1,overall,126.7
Melaka,2023/3/1,overall,126.8
Melaka,2023/4/1,overall,127
Melaka,2023/5/1,overall,127.1
Melaka,2023/6/1,overall,127.2
Melaka,2023/7/1,overall,127.3
Melaka,2023/8/1,overall,127.4
Melaka,2023/9/1,overall,127.4
Melaka,2023/10/1,overall,127.5
Melaka,2023/11/1,overall,127.4
Melaka,2023/12/1,overall,127.6
Melaka,2024/1/1,overall,127.8
Melaka,2024/2/1,overall,128.3
Melaka,2024/3/1,overall,128.2
Melaka,2024/4/1,overall,128.4
Melaka,2024/5/1,overall,128.7
Melaka,2024/6/1,overall,128.9
Melaka,2024/7/1,overall,129.1
Melaka,2024/8/1,overall,129.2
Melaka,2024/9/1,overall,129.1
Melaka,2024/10/1,overall,129.5
Melaka,2024/11/1,overall,129.4
Melaka,2024/12/1,overall,129.7
Melaka,2025/1/1,overall,130
Melaka,2025/2/1,overall,130.4
Melaka,2025/3/1,overall,130.3
Melaka,2025/4/1,overall,130.4
Melaka,2025/5/1,overall,130.6
Melaka,2025/6/1,overall,130.6
Melaka,2025/7/1,overall,130.8
Melaka,2025/8/1,overall,130.9
Melaka,2025/9/1,overall,131.4
Melaka,2025/10/1,overall,131.3
Melaka,2025/11/1,overall,131.1
Melaka,2025/12/1,overall,131.5
Melaka,2026/1/1,overall,131.8
Melaka,2026/2/1,overall,132.2
Melaka,2026/3/1,overall,132.4
Negeri Sembilan,2010/1/1,overall,99.3
Negeri Sembilan,2010/2/1,overall,99.3
Negeri Sembilan,2010/3/1,overall,99.2
Negeri Sembilan,2010/4/1,overall,99.3
Negeri Sembilan,2010/5/1,overall,99.5
Negeri Sembilan,2010/6/1,overall,99.7
Negeri Sembilan,2010/7/1,overall,99.9
Negeri Sembilan,2010/8/1,overall,100.3
Negeri Sembilan,2010/9/1,overall,100.3
Negeri Sembilan,2010/10/1,overall,100.7
Negeri Sembilan,2010/11/1,overall,101
Negeri Sembilan,2010/12/1,overall,101.5
Negeri Sembilan,2011/1/1,overall,102.1
Negeri Sembilan,2011/2/1,overall,102.8
Negeri Sembilan,2011/3/1,overall,102.8
Negeri Sembilan,2011/4/1,overall,103.2
Negeri Sembilan,2011/5/1,overall,103.5
Negeri Sembilan,2011/6/1,overall,103.8
Negeri Sembilan,2011/7/1,overall,104.1
Negeri Sembilan,2011/8/1,overall,104.2
Negeri Sembilan,2011/9/1,overall,104.4
Negeri Sembilan,2011/10/1,overall,104.7
Negeri Sembilan,2011/11/1,overall,104.6
Negeri Sembilan,2011/12/1,overall,104.7
Negeri Sembilan,2012/1/1,overall,104.9
Negeri Sembilan,2012/2/1,overall,104.8
Negeri Sembilan,2012/3/1,overall,104.6
Negeri Sembilan,2012/4/1,overall,104.6
Negeri Sembilan,2012/5/1,overall,104.8
Negeri Sembilan,2012/6/1,overall,105.1
Negeri Sembilan,2012/7/1,overall,105
Negeri Sembilan,2012/8/1,overall,105.1
Negeri Sembilan,2012/9/1,overall,105.3
Negeri Sembilan,2012/10/1,overall,105.5
Negeri Sembilan,2012/11/1,overall,105.5
Negeri Sembilan,2012/12/1,overall,105.6
Negeri Sembilan,2013/1/1,overall,106
Negeri Sembilan,2013/2/1,overall,106.4
Negeri Sembilan,2013/3/1,overall,106.5
Negeri Sembilan,2013/4/1,overall,106.5
Negeri Sembilan,2013/5/1,overall,106.7
Negeri Sembilan,2013/6/1,overall,106.8
Negeri Sembilan,2013/7/1,overall,107
Negeri Sembilan,2013/8/1,overall,107
Negeri Sembilan,2013/9/1,overall,108.2
Negeri Sembilan,2013/10/1,overall,108.5
Negeri Sembilan,2013/11/1,overall,108.8
Negeri Sembilan,2013/12/1,overall,109.2
Negeri Sembilan,2014/1/1,overall,109.5
Negeri Sembilan,2014/2/1,overall,109.5
Negeri Sembilan,2014/3/1,overall,109.6
Negeri Sembilan,2014/4/1,overall,109.7
Negeri Sembilan,2014/5/1,overall,109.8
Negeri Sembilan,2014/6/1,overall,110
Negeri Sembilan,2014/7/1,overall,110.1
Negeri Sembilan,2014/8/1,overall,110.5
Negeri Sembilan,2014/9/1,overall,110.7
Negeri Sembilan,2014/10/1,overall,111.6
Negeri Sembilan,2014/11/1,overall,112.1
Negeri Sembilan,2014/12/1,overall,112.1
Negeri Sembilan,2015/1/1,overall,110.8
Negeri Sembilan,2015/2/1,overall,109.8
Negeri Sembilan,2015/3/1,overall,111.1
Negeri Sembilan,2015/4/1,overall,112.1
Negeri Sembilan,2015/5/1,overall,112.5
Negeri Sembilan,2015/6/1,overall,113.4
Negeri Sembilan,2015/7/1,overall,114.4
Negeri Sembilan,2015/8/1,overall,114.3
Negeri Sembilan,2015/9/1,overall,114.1
Negeri Sembilan,2015/10/1,overall,114.6
Negeri Sembilan,2015/11/1,overall,115.4
Negeri Sembilan,2015/12/1,overall,115.4
Negeri Sembilan,2016/1/1,overall,114.9
Negeri Sembilan,2016/2/1,overall,114.7
Negeri Sembilan,2016/3/1,overall,113.9
Negeri Sembilan,2016/4/1,overall,114.5
Negeri Sembilan,2016/5/1,overall,114.7
Negeri Sembilan,2016/6/1,overall,115
Negeri Sembilan,2016/7/1,overall,115.4
Negeri Sembilan,2016/8/1,overall,115.9
Negeri Sembilan,2016/9/1,overall,115.5
Negeri Sembilan,2016/10/1,overall,116
Negeri Sembilan,2016/11/1,overall,117.2
Negeri Sembilan,2016/12/1,overall,117.2
Negeri Sembilan,2017/1/1,overall,118.7
Negeri Sembilan,2017/2/1,overall,120.6
Negeri Sembilan,2017/3/1,overall,120.4
Negeri Sembilan,2017/4/1,overall,120
Negeri Sembilan,2017/5/1,overall,119.6
Negeri Sembilan,2017/6/1,overall,119.3
Negeri Sembilan,2017/7/1,overall,119.2
Negeri Sembilan,2017/8/1,overall,120.3
Negeri Sembilan,2017/9/1,overall,120.8
Negeri Sembilan,2017/10/1,overall,120.6
Negeri Sembilan,2017/11/1,overall,121.5
Negeri Sembilan,2017/12/1,overall,121.7
Negeri Sembilan,2018/1/1,overall,122
Negeri Sembilan,2018/2/1,overall,122.2
Negeri Sembilan,2018/3/1,overall,121.7
Negeri Sembilan,2018/4/1,overall,121.6
Negeri Sembilan,2018/5/1,overall,121.7
Negeri Sembilan,2018/6/1,overall,120.6
Negeri Sembilan,2018/7/1,overall,120.8
Negeri Sembilan,2018/8/1,overall,121
Negeri Sembilan,2018/9/1,overall,121.7
Negeri Sembilan,2018/10/1,overall,121.9
Negeri Sembilan,2018/11/1,overall,122.2
Negeri Sembilan,2018/12/1,overall,122.2
Negeri Sembilan,2019/1/1,overall,121.5
Negeri Sembilan,2019/2/1,overall,121.9
Negeri Sembilan,2019/3/1,overall,122.1
Negeri Sembilan,2019/4/1,overall,122.2
Negeri Sembilan,2019/5/1,overall,122.4
Negeri Sembilan,2019/6/1,overall,122.3
Negeri Sembilan,2019/7/1,overall,122.5
Negeri Sembilan,2019/8/1,overall,122.8
Negeri Sembilan,2019/9/1,overall,122.8
Negeri Sembilan,2019/10/1,overall,123
Negeri Sembilan,2019/11/1,overall,123.1
Negeri Sembilan,2019/12/1,overall,123.2
Negeri Sembilan,2020/1/1,overall,123.4
Negeri Sembilan,2020/2/1,overall,123.3
Negeri Sembilan,2020/3/1,overall,121.4
Negeri Sembilan,2020/4/1,overall,117.7
Negeri Sembilan,2020/5/1,overall,118
Negeri Sembilan,2020/6/1,overall,119.4
Negeri Sembilan,2020/7/1,overall,120.3
Negeri Sembilan,2020/8/1,overall,120.5
Negeri Sembilan,2020/9/1,overall,120.5
Negeri Sembilan,2020/10/1,overall,120.5
Negeri Sembilan,2020/11/1,overall,120.1
Negeri Sembilan,2020/12/1,overall,120.9
Negeri Sembilan,2021/1/1,overall,122.8
Negeri Sembilan,2021/2/1,overall,123.2
Negeri Sembilan,2021/3/1,overall,123.6
Negeri Sembilan,2021/4/1,overall,123.6
Negeri Sembilan,2021/5/1,overall,123.6
Negeri Sembilan,2021/6/1,overall,123.6
Negeri Sembilan,2021/7/1,overall,122.8
Negeri Sembilan,2021/8/1,overall,122.9
Negeri Sembilan,2021/9/1,overall,123.2
Negeri Sembilan,2021/10/1,overall,124.3
Negeri Sembilan,2021/11/1,overall,124.6
Negeri Sembilan,2021/12/1,overall,124.9
Negeri Sembilan,2022/1/1,overall,125
Negeri Sembilan,2022/2/1,overall,125.4
Negeri Sembilan,2022/3/1,overall,125.6
Negeri Sembilan,2022/4/1,overall,125.8
Negeri Sembilan,2022/5/1,overall,126.4
Negeri Sembilan,2022/6/1,overall,127.2
Negeri Sembilan,2022/7/1,overall,127.5
Negeri Sembilan,2022/8/1,overall,127.7
Negeri Sembilan,2022/9/1,overall,127.9
Negeri Sembilan,2022/10/1,overall,128.1
Negeri Sembilan,2022/11/1,overall,128.5
Negeri Sembilan,2022/12/1,overall,128.7
Negeri Sembilan,2023/1/1,overall,128.9
Negeri Sembilan,2023/2/1,overall,129.2
Negeri Sembilan,2023/3/1,overall,129.2
Negeri Sembilan,2023/4/1,overall,129.2
Negeri Sembilan,2023/5/1,overall,129.3
Negeri Sembilan,2023/6/1,overall,129.5
Negeri Sembilan,2023/7/1,overall,129.5
Negeri Sembilan,2023/8/1,overall,129.7
Negeri Sembilan,2023/9/1,overall,129.6
Negeri Sembilan,2023/10/1,overall,129.8
Negeri Sembilan,2023/11/1,overall,129.7
Negeri Sembilan,2023/12/1,overall,130
Negeri Sembilan,2024/1/1,overall,130.1
Negeri Sembilan,2024/2/1,overall,130.5
Negeri Sembilan,2024/3/1,overall,130.4
Negeri Sembilan,2024/4/1,overall,130.5
Negeri Sembilan,2024/5/1,overall,130.8
Negeri Sembilan,2024/6/1,overall,131.1
Negeri Sembilan,2024/7/1,overall,131.2
Negeri Sembilan,2024/8/1,overall,131.6
Negeri Sembilan,2024/9/1,overall,131.5
Negeri Sembilan,2024/10/1,overall,131.7
Negeri Sembilan,2024/11/1,overall,131.6
Negeri Sembilan,2024/12/1,overall,131.8
Negeri Sembilan,2025/1/1,overall,132.1
Negeri Sembilan,2025/2/1,overall,132.4
Negeri Sembilan,2025/3/1,overall,132.6
Negeri Sembilan,2025/4/1,overall,132.7
Negeri Sembilan,2025/5/1,overall,132.9
Negeri Sembilan,2025/6/1,overall,133.2
Negeri Sembilan,2025/7/1,overall,133.1
Negeri Sembilan,2025/8/1,overall,133.5
Negeri Sembilan,2025/9/1,overall,134
Negeri Sembilan,2025/10/1,overall,133.9
Negeri Sembilan,2025/11/1,overall,134.1
Negeri Sembilan,2025/12/1,overall,134.7
Negeri Sembilan,2026/1/1,overall,134.7
Negeri Sembilan,2026/2/1,overall,135
Negeri Sembilan,2026/3/1,overall,135.5
Pahang,2010/1/1,overall,99.4
Pahang,2010/2/1,overall,99.3
Pahang,2010/3/1,overall,99.3
Pahang,2010/4/1,overall,99.4
Pahang,2010/5/1,overall,99.8
Pahang,2010/6/1,overall,99.9
Pahang,2010/7/1,overall,100.1
Pahang,2010/8/1,overall,100.3
Pahang,2010/9/1,overall,100.2
Pahang,2010/10/1,overall,100.4
Pahang,2010/11/1,overall,100.6
Pahang,2010/12/1,overall,101.2
Pahang,2011/1/1,overall,101.6
Pahang,2011/2/1,overall,102
Pahang,2011/3/1,overall,102.1
Pahang,2011/4/1,overall,102.5
Pahang,2011/5/1,overall,102.8
Pahang,2011/6/1,overall,103.1
Pahang,2011/7/1,overall,103.3
Pahang,2011/8/1,overall,103.4
Pahang,2011/9/1,overall,103.6
Pahang,2011/10/1,overall,104
Pahang,2011/11/1,overall,104
Pahang,2011/12/1,overall,104.2
Pahang,2012/1/1,overall,104.4
Pahang,2012/2/1,overall,104.4
Pahang,2012/3/1,overall,104.4
Pahang,2012/4/1,overall,104.4
Pahang,2012/5/1,overall,104.8
Pahang,2012/6/1,overall,104.9
Pahang,2012/7/1,overall,105
Pahang,2012/8/1,overall,105
Pahang,2012/9/1,overall,105.3
Pahang,2012/10/1,overall,105.4
Pahang,2012/11/1,overall,105.8
Pahang,2012/12/1,overall,105.8
Pahang,2013/1/1,overall,106.4
Pahang,2013/2/1,overall,106.4
Pahang,2013/3/1,overall,106.7
Pahang,2013/4/1,overall,106.6
Pahang,2013/5/1,overall,106.9
Pahang,2013/6/1,overall,106.8
Pahang,2013/7/1,overall,107
Pahang,2013/8/1,overall,107
Pahang,2013/9/1,overall,108.2
Pahang,2013/10/1,overall,108.6
Pahang,2013/11/1,overall,108.9
Pahang,2013/12/1,overall,109.5
Pahang,2014/1/1,overall,109.9
Pahang,2014/2/1,overall,110.1
Pahang,2014/3/1,overall,110.2
Pahang,2014/4/1,overall,110.3
Pahang,2014/5/1,overall,110.4
Pahang,2014/6/1,overall,110.4
Pahang,2014/7/1,overall,110.3
Pahang,2014/8/1,overall,110.5
Pahang,2014/9/1,overall,110.5
Pahang,2014/10/1,overall,111.2
Pahang,2014/11/1,overall,111.6
Pahang,2014/12/1,overall,111.6
Pahang,2015/1/1,overall,110.7
Pahang,2015/2/1,overall,109.6
Pahang,2015/3/1,overall,110.6
Pahang,2015/4/1,overall,111.6
Pahang,2015/5/1,overall,111.9
Pahang,2015/6/1,overall,112.6
Pahang,2015/7/1,overall,113.2
Pahang,2015/8/1,overall,113.2
Pahang,2015/9/1,overall,113
Pahang,2015/10/1,overall,113.6
Pahang,2015/11/1,overall,114.2
Pahang,2015/12/1,overall,114.4
Pahang,2016/1/1,overall,114
Pahang,2016/2/1,overall,113.9
Pahang,2016/3/1,overall,113.3
Pahang,2016/4/1,overall,113.7
Pahang,2016/5/1,overall,113.9
Pahang,2016/6/1,overall,114.1
Pahang,2016/7/1,overall,114.5
Pahang,2016/8/1,overall,114.8
Pahang,2016/9/1,overall,114.5
Pahang,2016/10/1,overall,114.7
Pahang,2016/11/1,overall,115.9
Pahang,2016/12/1,overall,115.8
Pahang,2017/1/1,overall,116.8
Pahang,2017/2/1,overall,118.3
Pahang,2017/3/1,overall,118.1
Pahang,2017/4/1,overall,117.8
Pahang,2017/5/1,overall,117.5
Pahang,2017/6/1,overall,117.2
Pahang,2017/7/1,overall,117.2
Pahang,2017/8/1,overall,118.1
Pahang,2017/9/1,overall,118.3
Pahang,2017/10/1,overall,118.3
Pahang,2017/11/1,overall,118.9
Pahang,2017/12/1,overall,119.2
Pahang,2018/1/1,overall,119.5
Pahang,2018/2/1,overall,119.3
Pahang,2018/3/1,overall,118.9
Pahang,2018/4/1,overall,118.8
Pahang,2018/5/1,overall,119
Pahang,2018/6/1,overall,117.8
Pahang,2018/7/1,overall,118
Pahang,2018/8/1,overall,118.1
Pahang,2018/9/1,overall,118.3
Pahang,2018/10/1,overall,118.7
Pahang,2018/11/1,overall,118.8
Pahang,2018/12/1,overall,119.1
Pahang,2019/1/1,overall,118.2
Pahang,2019/2/1,overall,118.4
Pahang,2019/3/1,overall,118.7
Pahang,2019/4/1,overall,118.6
Pahang,2019/5/1,overall,118.9
Pahang,2019/6/1,overall,118.8
Pahang,2019/7/1,overall,119
Pahang,2019/8/1,overall,119.1
Pahang,2019/9/1,overall,119.1
Pahang,2019/10/1,overall,119.6
Pahang,2019/11/1,overall,119.7
Pahang,2019/12/1,overall,119.9
Pahang,2020/1/1,overall,120
Pahang,2020/2/1,overall,120.2
Pahang,2020/3/1,overall,118.6
Pahang,2020/4/1,overall,114.9
Pahang,2020/5/1,overall,115.2
Pahang,2020/6/1,overall,116.8
Pahang,2020/7/1,overall,117.5
Pahang,2020/8/1,overall,117.5
Pahang,2020/9/1,overall,117.5
Pahang,2020/10/1,overall,117.5
Pahang,2020/11/1,overall,117.2
Pahang,2020/12/1,overall,118.3
Pahang,2021/1/1,overall,120.1
Pahang,2021/2/1,overall,120.4
Pahang,2021/3/1,overall,120.9
Pahang,2021/4/1,overall,121.3
Pahang,2021/5/1,overall,121.1
Pahang,2021/6/1,overall,121.3
Pahang,2021/7/1,overall,120.4
Pahang,2021/8/1,overall,120.3
Pahang,2021/9/1,overall,120.8
Pahang,2021/10/1,overall,121.8
Pahang,2021/11/1,overall,122
Pahang,2021/12/1,overall,122.5
Pahang,2022/1/1,overall,122.6
Pahang,2022/2/1,overall,122.7
Pahang,2022/3/1,overall,123.1
Pahang,2022/4/1,overall,123.3
Pahang,2022/5/1,overall,123.9
Pahang,2022/6/1,overall,124.5
Pahang,2022/7/1,overall,125.1
Pahang,2022/8/1,overall,125.4
Pahang,2022/9/1,overall,125.8
Pahang,2022/10/1,overall,126.2
Pahang,2022/11/1,overall,126.7
Pahang,2022/12/1,overall,126.9
Pahang,2023/1/1,overall,127.2
Pahang,2023/2/1,overall,127.6
Pahang,2023/3/1,overall,127.7
Pahang,2023/4/1,overall,127.6
Pahang,2023/5/1,overall,127.8
Pahang,2023/6/1,overall,128.1
Pahang,2023/7/1,overall,128.3
Pahang,2023/8/1,overall,128.2
Pahang,2023/9/1,overall,128.3
Pahang,2023/10/1,overall,128.3
Pahang,2023/11/1,overall,128.4
Pahang,2023/12/1,overall,128.7
Pahang,2024/1/1,overall,129.4
Pahang,2024/2/1,overall,130.6
Pahang,2024/3/1,overall,130.4
Pahang,2024/4/1,overall,130.6
Pahang,2024/5/1,overall,131.1
Pahang,2024/6/1,overall,131.5
Pahang,2024/7/1,overall,131.6
Pahang,2024/8/1,overall,131.8
Pahang,2024/9/1,overall,131.7
Pahang,2024/10/1,overall,131.7
Pahang,2024/11/1,overall,131.5
Pahang,2024/12/1,overall,131.6
Pahang,2025/1/1,overall,131.9
Pahang,2025/2/1,overall,132
Pahang,2025/3/1,overall,131.9
Pahang,2025/4/1,overall,131.9
Pahang,2025/5/1,overall,132
Pahang,2025/6/1,overall,132.4
Pahang,2025/7/1,overall,132.7
Pahang,2025/8/1,overall,133.2
Pahang,2025/9/1,overall,133.5
Pahang,2025/10/1,overall,133.4
Pahang,2025/11/1,overall,133.4
Pahang,2025/12/1,overall,134
Pahang,2026/1/1,overall,134.4
Pahang,2026/2/1,overall,134.8
Pahang,2026/3/1,overall,135.2
Perak,2010/1/1,overall,99.4
Perak,2010/2/1,overall,99.4
Perak,2010/3/1,overall,99.4
Perak,2010/4/1,overall,99.4
Perak,2010/5/1,overall,99.6
Perak,2010/6/1,overall,99.7
Perak,2010/7/1,overall,100
Perak,2010/8/1,overall,100.3
Perak,2010/9/1,overall,100.3
Perak,2010/10/1,overall,100.5
Perak,2010/11/1,overall,100.8
Perak,2010/12/1,overall,101.2
Perak,2011/1/1,overall,101.8
Perak,2011/2/1,overall,102.2
Perak,2011/3/1,overall,102.3
Perak,2011/4/1,overall,102.5
Perak,2011/5/1,overall,102.8
Perak,2011/6/1,overall,103
Perak,2011/7/1,overall,103.2
Perak,2011/8/1,overall,103.3
Perak,2011/9/1,overall,103.5
Perak,2011/10/1,overall,103.8
Perak,2011/11/1,overall,103.8
Perak,2011/12/1,overall,103.9
Perak,2012/1/1,overall,104.2
Perak,2012/2/1,overall,104
Perak,2012/3/1,overall,104
Perak,2012/4/1,overall,103.8
Perak,2012/5/1,overall,104
Perak,2012/6/1,overall,104.2
Perak,2012/7/1,overall,104.1
Perak,2012/8/1,overall,104.1
Perak,2012/9/1,overall,104.5
Perak,2012/10/1,overall,104.7
Perak,2012/11/1,overall,104.8
Perak,2012/12/1,overall,104.7
Perak,2013/1/1,overall,105.1
Perak,2013/2/1,overall,105.4
Perak,2013/3/1,overall,105.4
Perak,2013/4/1,overall,105.4
Perak,2013/5/1,overall,105.6
Perak,2013/6/1,overall,105.7
Perak,2013/7/1,overall,105.9
Perak,2013/8/1,overall,106
Perak,2013/9/1,overall,107.1
Perak,2013/10/1,overall,107.5
Perak,2013/11/1,overall,107.7
Perak,2013/12/1,overall,108
Perak,2014/1/1,overall,108.4
Perak,2014/2/1,overall,108.5
Perak,2014/3/1,overall,108.6
Perak,2014/4/1,overall,108.5
Perak,2014/5/1,overall,108.6
Perak,2014/6/1,overall,108.8
Perak,2014/7/1,overall,108.9
Perak,2014/8/1,overall,109
Perak,2014/9/1,overall,109.1
Perak,2014/10/1,overall,109.9
Perak,2014/11/1,overall,110.2
Perak,2014/12/1,overall,110.1
Perak,2015/1/1,overall,108.9
Perak,2015/2/1,overall,108
Perak,2015/3/1,overall,109.1
Perak,2015/4/1,overall,110.1
Perak,2015/5/1,overall,110.5
Perak,2015/6/1,overall,111.2
Perak,2015/7/1,overall,111.9
Perak,2015/8/1,overall,111.7
Perak,2015/9/1,overall,111.5
Perak,2015/10/1,overall,112.1
Perak,2015/11/1,overall,112.5
Perak,2015/12/1,overall,112.4
Perak,2016/1/1,overall,112.1
Perak,2016/2/1,overall,111.9
Perak,2016/3/1,overall,111.2
Perak,2016/4/1,overall,111.7
Perak,2016/5/1,overall,111.9
Perak,2016/6/1,overall,112
Perak,2016/7/1,overall,112.3
Perak,2016/8/1,overall,112.6
Perak,2016/9/1,overall,112.3
Perak,2016/10/1,overall,112.7
Perak,2016/11/1,overall,113.7
Perak,2016/12/1,overall,113.7
Perak,2017/1/1,overall,114.9
Perak,2017/2/1,overall,116.3
Perak,2017/3/1,overall,116.1
Perak,2017/4/1,overall,115.7
Perak,2017/5/1,overall,115.4
Perak,2017/6/1,overall,115.1
Perak,2017/7/1,overall,115.2
Perak,2017/8/1,overall,116.1
Perak,2017/9/1,overall,116.5
Perak,2017/10/1,overall,116.4
Perak,2017/11/1,overall,117.1
Perak,2017/12/1,overall,117.3
Perak,2018/1/1,overall,117.6
Perak,2018/2/1,overall,117.6
Perak,2018/3/1,overall,117.1
Perak,2018/4/1,overall,117
Perak,2018/5/1,overall,117.3
Perak,2018/6/1,overall,115.7
Perak,2018/7/1,overall,116
Perak,2018/8/1,overall,116
Perak,2018/9/1,overall,116.4
Perak,2018/10/1,overall,116.8
Perak,2018/11/1,overall,116.9
Perak,2018/12/1,overall,117.1
Perak,2019/1/1,overall,116.7
Perak,2019/2/1,overall,116.9
Perak,2019/3/1,overall,117.2
Perak,2019/4/1,overall,117.2
Perak,2019/5/1,overall,117.3
Perak,2019/6/1,overall,117.4
Perak,2019/7/1,overall,117.6
Perak,2019/8/1,overall,117.8
Perak,2019/9/1,overall,117.8
Perak,2019/10/1,overall,117.9
Perak,2019/11/1,overall,118
Perak,2019/12/1,overall,118.1
Perak,2020/1/1,overall,118.3
Perak,2020/2/1,overall,118.4
Perak,2020/3/1,overall,116.9
Perak,2020/4/1,overall,113.7
Perak,2020/5/1,overall,113.9
Perak,2020/6/1,overall,115.1
Perak,2020/7/1,overall,115.8
Perak,2020/8/1,overall,116
Perak,2020/9/1,overall,115.9
Perak,2020/10/1,overall,115.9
Perak,2020/11/1,overall,115.6
Perak,2020/12/1,overall,116.4
Perak,2021/1/1,overall,118.2
Perak,2021/2/1,overall,118.6
Perak,2021/3/1,overall,118.9
Perak,2021/4/1,overall,119
Perak,2021/5/1,overall,119
Perak,2021/6/1,overall,119.2
Perak,2021/7/1,overall,118.4
Perak,2021/8/1,overall,118.4
Perak,2021/9/1,overall,118.8
Perak,2021/10/1,overall,119.8
Perak,2021/11/1,overall,120.2
Perak,2021/12/1,overall,120.7
Perak,2022/1/1,overall,121.1
Perak,2022/2/1,overall,121.2
Perak,2022/3/1,overall,121.5
Perak,2022/4/1,overall,121.8
Perak,2022/5/1,overall,122.3
Perak,2022/6/1,overall,123
Perak,2022/7/1,overall,123.5
Perak,2022/8/1,overall,123.8
Perak,2022/9/1,overall,123.9
Perak,2022/10/1,overall,124.1
Perak,2022/11/1,overall,124.5
Perak,2022/12/1,overall,124.7
Perak,2023/1/1,overall,125.4
Perak,2023/2/1,overall,125.8
Perak,2023/3/1,overall,125.9
Perak,2023/4/1,overall,126
Perak,2023/5/1,overall,126.2
Perak,2023/6/1,overall,126.3
Perak,2023/7/1,overall,126.5
Perak,2023/8/1,overall,126.7
Perak,2023/9/1,overall,126.8
Perak,2023/10/1,overall,126.8
Perak,2023/11/1,overall,126.9
Perak,2023/12/1,overall,127.1
Perak,2024/1/1,overall,127
Perak,2024/2/1,overall,127.3
Perak,2024/3/1,overall,127.2
Perak,2024/4/1,overall,127.3
Perak,2024/5/1,overall,127.7
Perak,2024/6/1,overall,127.9
Perak,2024/7/1,overall,127.8
Perak,2024/8/1,overall,127.9
Perak,2024/9/1,overall,128
Perak,2024/10/1,overall,128.2
Perak,2024/11/1,overall,128.2
Perak,2024/12/1,overall,128.3
Perak,2025/1/1,overall,128.4
Perak,2025/2/1,overall,128.6
Perak,2025/3/1,overall,128.6
Perak,2025/4/1,overall,128.7
Perak,2025/5/1,overall,128.7
Perak,2025/6/1,overall,128.8
Perak,2025/7/1,overall,128.8
Perak,2025/8/1,overall,128.9
Perak,2025/9/1,overall,129.1
Perak,2025/10/1,overall,128.9
Perak,2025/11/1,overall,128.8
Perak,2025/12/1,overall,129.4
Perak,2026/1/1,overall,129.7
Perak,2026/2/1,overall,129.8
Perak,2026/3/1,overall,130
Perlis,2010/1/1,overall,99
Perlis,2010/2/1,overall,98.9
Perlis,2010/3/1,overall,98.9
Perlis,2010/4/1,overall,98.8
Perlis,2010/5/1,overall,99.4
Perlis,2010/6/1,overall,99.5
Perlis,2010/7/1,overall,99.9
Perlis,2010/8/1,overall,100.7
Perlis,2010/9/1,overall,100.7
Perlis,2010/10/1,overall,100.9
Perlis,2010/11/1,overall,101.3
Perlis,2010/12/1,overall,102
Perlis,2011/1/1,overall,102.5
Perlis,2011/2/1,overall,102.5
Perlis,2011/3/1,overall,103.3
Perlis,2011/4/1,overall,103.6
Perlis,2011/5/1,overall,102.2
Perlis,2011/6/1,overall,102.3
Perlis,2011/7/1,overall,102.5
Perlis,2011/8/1,overall,102.6
Perlis,2011/9/1,overall,102.9
Perlis,2011/10/1,overall,103.3
Perlis,2011/11/1,overall,103.1
Perlis,2011/12/1,overall,103
Perlis,2012/1/1,overall,103
Perlis,2012/2/1,overall,104
Perlis,2012/3/1,overall,103.9
Perlis,2012/4/1,overall,103.9
